Vehicle ID,Timestamp,Location,Vehicle Type,Speed (km/h),Direction,Lane Number
115,2023-02-03 15:00:00,MS1,Car,24,Inbound,1
116,2023-02-03 15:30:00,MS1,Bicycle,41,Outbound,2
117,2023-02-03 16:00:00,MS1,Truck,48,Inbound,1
118,2023-02-03 16:30:00,MS1,Bus,22,Inbound,2
119,2023-02-03 17:00:00,MS1,Car,31,Inbound,2
120,2023-02-03 17:30:00,MS1,Truck,45,Inbound,3
121,2023-02-03 18:00:00,MS1,Truck,35,Inbound,2
122,2023-02-03 18:30:00,MS1,Motorcycle,56,Outbound,3
123,2023-02-03 19:00:00,MS1,Bicycle,41,Inbound,2
124,2023-02-03 19:30:00,MS1,Bus,48,Outbound,2
125,2023-02-03 20:00:00,MS1,Car,33,Outbound,2
126,2023-02-03 20:30:00,MS1,Motorcycle,47,Inbound,3
127,2023-02-03 21:00:00,MS1,Bicycle,24,Inbound,3
128,2023-02-03 21:30:00,MS1,Motorcycle,66,Outbound,1
129,2023-02-03 22:00:00,MS1,Bicycle,68,Inbound,3
130,2023-02-03 22:30:00,MS1,Bicycle,49,Inbound,3
131,2023-02-03 23:00:00,MS1,Bus,65,Outbound,3
132,2023-02-03 23:30:00,MS1,Bicycle,24,Outbound,3
133,2023-02-04 00:00:00,MS1,Motorcycle,31,Inbound,1
134,2023-02-04 00:30:00,MS1,Bicycle,35,Outbound,3
135,2023-02-04 01:00:00,MS1,Bus,45,Inbound,2
136,2023-02-04 01:30:00,MS1,Bus,45,Inbound,2
137,2023-02-04 02:00:00,MS1,Motorcycle,67,Inbound,3
138,2023-02-04 02:30:00,MS1,Truck,40,Outbound,3
139,2023-02-04 03:00:00,MS1,Truck,58,Outbound,2
140,2023-02-04 03:30:00,MS1,Bicycle,55,Outbound,2
141,2023-02-04 04:00:00,MS1,Car,52,Outbound,1
142,2023-02-04 04:30:00,MS1,Bicycle,49,Outbound,2
143,2023-02-04 05:00:00,MS1,Motorcycle,56,Inbound,2
144,2023-02-04 05:30:00,MS1,Motorcycle,42,Inbound,3
145,2023-02-04 06:00:00,MS1,Motorcycle,29,Inbound,2
146,2023-02-04 06:30:00,MS1,Motorcycle,24,Inbound,1
147,2023-02-04 07:00:00,MS1,Motorcycle,55,Outbound,2
148,2023-02-04 07:30:00,MS1,Bus,53,Inbound,3
149,2023-02-04 08:00:00,MS1,Truck,50,Outbound,3
150,2023-02-04 08:30:00,MS1,Motorcycle,29,Inbound,2
151,2023-02-04 09:00:00,MS1,Car,38,Outbound,3
152,2023-02-04 09:30:00,MS1,Car,51,Outbound,1
153,2023-02-04 10:00:00,MS1,Car,20,Inbound,1
154,2023-02-04 10:30:00,MS1,Car,24,Inbound,2
155,2023-02-04 11:00:00,MS1,Bus,64,Inbound,2
156,2023-02-04 11:30:00,MS1,Car,23,Inbound,2
157,2023-02-04 12:00:00,MS1,Motorcycle,35,Outbound,3
158,2023-02-04 12:30:00,MS1,Bicycle,43,Inbound,1
159,2023-02-04 13:00:00,MS1,Car,35,Inbound,1
160,2023-02-04 13:30:00,MS1,Bus,21,Outbound,3
161,2023-02-04 14:00:00,MS1,Bus,68,Inbound,1
162,2023-02-04 14:30:00,MS1,Car,47,Inbound,2
163,2023-02-04 15:00:00,MS1,Bicycle,51,Inbound,2
164,2023-02-04 15:30:00,MS1,Car,46,Inbound,2
165,2023-02-04 16:00:00,MS1,Bus,39,Inbound,1
166,2023-02-04 16:30:00,MS1,Truck,43,Outbound,2
167,2023-02-04 17:00:00,MS1,Motorcycle,31,Inbound,3
168,2023-02-04 17:30:00,MS1,Bus,69,Inbound,3
169,2023-02-04 18:00:00,MS1,Car,54,Inbound,1
170,2023-02-04 18:30:00,MS1,Motorcycle,52,Inbound,3
171,2023-02-04 19:00:00,MS1,Car,52,Inbound,3
172,2023-02-04 19:30:00,MS1,Car,62,Outbound,1
173,2023-02-04 20:00:00,MS1,Truck,56,Inbound,2
174,2023-02-04 20:30:00,MS1,Motorcycle,31,Outbound,2
175,2023-02-04 21:00:00,MS1,Motorcycle,22,Outbound,2
176,2023-02-04 21:30:00,MS1,Truck,20,Inbound,1
177,2023-02-04 22:00:00,MS1,Bus,52,Inbound,3
178,2023-02-04 22:30:00,MS1,Car,59,Inbound,2
179,2023-02-04 23:00:00,MS1,Bicycle,29,Inbound,2
180,2023-02-04 23:30:00,MS1,Car,62,Outbound,1
181,2023-02-05 00:00:00,MS1,Car,63,Inbound,2
182,2023-02-05 00:30:00,MS1,Bus,48,Inbound,1
183,2023-02-05 01:00:00,MS1,Car,32,Inbound,3
184,2023-02-05 01:30:00,MS1,Truck,31,Inbound,1
185,2023-02-05 02:00:00,MS1,Truck,50,Inbound,1
186,2023-02-05 02:30:00,MS1,Motorcycle,65,Inbound,1
187,2023-02-05 03:00:00,MS1,Bicycle,21,Outbound,1
188,2023-02-05 03:30:00,MS1,Car,69,Outbound,3
189,2023-02-05 04:00:00,MS1,Car,54,Inbound,3
190,2023-02-05 04:30:00,MS1,Bus,42,Inbound,2
191,2023-02-05 05:00:00,MS1,Truck,36,Inbound,3
192,2023-02-05 05:30:00,MS1,Bicycle,45,Outbound,3
193,2023-02-05 06:00:00,MS1,Motorcycle,27,Inbound,2
194,2023-02-05 06:30:00,MS1,Truck,48,Outbound,3
195,2023-02-05 07:00:00,MS1,Motorcycle,45,Inbound,1
196,2023-02-05 07:30:00,MS1,Bus,29,Inbound,1
197,2023-02-05 08:00:00,MS1,Bus,45,Inbound,2
198,2023-02-05 08:30:00,MS1,Car,53,Inbound,2
199,2023-02-05 09:00:00,MS1,Bicycle,60,Outbound,2
200,2023-02-05 09:30:00,MS1,Motorcycle,26,Outbound,1
201,2023-02-05 10:00:00,MS1,Truck,23,Inbound,3
202,2023-02-05 10:30:00,MS1,Bus,69,Inbound,1
203,2023-02-05 11:00:00,MS1,Car,64,Outbound,2
204,2023-02-05 11:30:00,MS1,Car,30,Outbound,3
205,2023-02-05 12:00:00,MS1,Motorcycle,48,Outbound,3
206,2023-02-05 12:30:00,MS1,Bus,55,Outbound,1
207,2023-02-05 13:00:00,MS1,Bicycle,44,Inbound,2
208,2023-02-05 13:30:00,MS1,Bus,40,Outbound,1
209,2023-02-05 14:00:00,MS1,Motorcycle,55,Inbound,3
210,2023-02-05 14:30:00,MS1,Motorcycle,29,Outbound,1
211,2023-02-05 15:00:00,MS1,Bus,56,Outbound,1
212,2023-02-05 15:30:00,MS1,Motorcycle,28,Outbound,2
213,2023-02-05 16:00:00,MS1,Bus,43,Outbound,2
214,2023-02-05 16:30:00,MS1,Truck,54,Outbound,3
215,2023-02-05 17:00:00,MS1,Bus,68,Inbound,1
216,2023-02-05 17:30:00,MS1,Bus,54,Inbound,1
217,2023-02-05 18:00:00,MS1,Motorcycle,67,Outbound,1
218,2023-02-05 18:30:00,MS1,Motorcycle,55,Outbound,3
219,2023-02-05 19:00:00,MS1,Car,37,Inbound,3
220,2023-02-05 19:30:00,MS1,Car,68,Outbound,2
221,2023-02-05 20:00:00,MS1,Truck,58,Outbound,2
222,2023-02-05 20:30:00,MS1,Car,51,Inbound,2
223,2023-02-05 21:00:00,MS1,Bus,43,Outbound,1
224,2023-02-05 21:30:00,MS1,Motorcycle,42,Outbound,1
225,2023-02-05 22:00:00,MS1,Car,51,Inbound,2
226,2023-02-05 22:30:00,MS1,Car,56,Inbound,1
227,2023-02-05 23:00:00,MS1,Truck,31,Inbound,2
228,2023-02-05 23:30:00,MS1,Truck,68,Outbound,3
229,2023-02-06 00:00:00,MS1,Bus,32,Inbound,2
230,2023-02-06 00:30:00,MS1,Motorcycle,42,Inbound,3
231,2023-02-06 01:00:00,MS1,Truck,44,Inbound,1
232,2023-02-06 01:30:00,MS1,Car,54,Inbound,2
233,2023-02-06 02:00:00,MS1,Motorcycle,60,Inbound,1
234,2023-02-06 02:30:00,MS1,Motorcycle,49,Inbound,3
235,2023-02-06 03:00:00,MS1,Car,36,Outbound,3
236,2023-02-06 03:30:00,MS1,Truck,68,Outbound,3
237,2023-02-06 04:00:00,MS1,Car,39,Inbound,1
238,2023-02-06 04:30:00,MS1,Motorcycle,67,Inbound,1
239,2023-02-06 05:00:00,MS1,Bicycle,44,Inbound,1
240,2023-02-06 05:30:00,MS1,Bicycle,41,Outbound,1
241,2023-02-06 06:00:00,MS1,Bus,32,Outbound,3
242,2023-02-06 06:30:00,MS1,Car,38,Outbound,3
243,2023-02-06 07:00:00,MS1,Car,68,Outbound,2
244,2023-02-06 07:30:00,MS1,Bus,55,Outbound,2
245,2023-02-06 08:00:00,MS1,Bus,31,Outbound,1
246,2023-02-06 08:30:00,MS1,Bus,60,Outbound,3
247,2023-02-06 09:00:00,MS1,Motorcycle,38,Outbound,3
248,2023-02-06 09:30:00,MS1,Car,31,Outbound,3
249,2023-02-06 10:00:00,MS1,Motorcycle,28,Inbound,2
250,2023-02-06 10:30:00,MS1,Bus,26,Inbound,2
251,2023-02-06 11:00:00,MS1,Car,47,Inbound,3
252,2023-02-06 11:30:00,MS1,Motorcycle,33,Inbound,3
253,2023-02-06 12:00:00,MS1,Motorcycle,50,Outbound,3
254,2023-02-06 12:30:00,MS1,Bus,38,Outbound,2
255,2023-02-06 13:00:00,MS1,Car,66,Inbound,3
256,2023-02-06 13:30:00,MS1,Bus,35,Outbound,3
257,2023-02-06 14:00:00,MS1,Car,24,Inbound,1
258,2023-02-06 14:30:00,MS1,Bicycle,54,Outbound,1
259,2023-02-06 15:00:00,MS1,Truck,31,Inbound,2
260,2023-02-06 15:30:00,MS1,Truck,44,Outbound,3
261,2023-02-06 16:00:00,MS1,Truck,40,Outbound,3
262,2023-02-06 16:30:00,MS1,Bus,55,Inbound,1
263,2023-02-06 17:00:00,MS1,Bicycle,42,Outbound,2
264,2023-02-06 17:30:00,MS1,Car,35,Inbound,1
265,2023-02-06 18:00:00,MS1,Motorcycle,58,Inbound,1
266,2023-02-06 18:30:00,MS1,Car,64,Inbound,1
267,2023-02-06 19:00:00,MS1,Motorcycle,61,Inbound,1
268,2023-02-06 19:30:00,MS1,Car,58,Outbound,3
269,2023-02-06 20:00:00,MS1,Bicycle,33,Outbound,3
270,2023-02-06 20:30:00,MS1,Motorcycle,50,Outbound,1
271,2023-02-06 21:00:00,MS1,Bus,24,Inbound,2
272,2023-02-06 21:30:00,MS1,Car,54,Outbound,2
273,2023-02-06 22:00:00,MS1,Car,42,Inbound,2
274,2023-02-06 22:30:00,MS1,Motorcycle,48,Outbound,2
275,2023-02-06 23:00:00,MS1,Bus,62,Outbound,1
276,2023-02-06 23:30:00,MS1,Bus,30,Outbound,3
277,2023-02-07 00:00:00,MS1,Bicycle,37,Inbound,2
278,2023-02-07 00:30:00,MS1,Bus,66,Outbound,1
279,2023-02-07 01:00:00,MS1,Bus,31,Outbound,2
280,2023-02-07 01:30:00,MS1,Bus,28,Inbound,2
281,2023-02-07 02:00:00,MS1,Truck,29,Outbound,1
282,2023-02-07 02:30:00,MS1,Bicycle,63,Inbound,3
283,2023-02-07 03:00:00,MS1,Car,36,Outbound,3
284,2023-02-07 03:30:00,MS1,Motorcycle,57,Inbound,1
285,2023-02-07 04:00:00,MS1,Car,26,Inbound,3
286,2023-02-07 04:30:00,MS1,Bicycle,65,Outbound,1
287,2023-02-07 05:00:00,MS1,Motorcycle,32,Inbound,1
288,2023-02-07 05:30:00,MS1,Bicycle,59,Inbound,1
289,2023-02-07 06:00:00,MS1,Bus,61,Inbound,3
290,2023-02-07 06:30:00,MS1,Motorcycle,28,Inbound,1
291,2023-02-07 07:00:00,MS1,Bus,69,Inbound,2
292,2023-02-07 07:30:00,MS1,Car,46,Inbound,3
293,2023-02-07 08:00:00,MS1,Car,21,Outbound,3
294,2023-02-07 08:30:00,MS1,Motorcycle,24,Inbound,3
295,2023-02-07 09:00:00,MS1,Motorcycle,48,Inbound,3
296,2023-02-07 09:30:00,MS1,Bicycle,56,Outbound,2
297,2023-02-07 10:00:00,MS1,Bicycle,57,Outbound,3
298,2023-02-07 10:30:00,MS1,Bus,38,Outbound,3
299,2023-02-07 11:00:00,MS1,Motorcycle,27,Outbound,1
300,2023-02-07 11:30:00,MS1,Car,67,Outbound,3
